file,gp,G_complex_gas,G_complex_solv,G_solute_gas,G_solvent_gas,dG_gas_kcal,dG_solv_kcal,dG_final_kcal,boltz_weight
tb_lite_results_shiftn0p15.json,gp485_b0_rot0,-28.739587594153,-28.83567680258,-23.662171842687,-5.068020545683,-5.895576185686229,-60.29684309081791,-64.19241927650414,0.19333433862364807
tb_lite_results_shiftn0p15.json,gp480_b0_rot180,-28.739637259413,-28.835325219987,-23.662171842687,-5.068020545683,-5.926741583323951,-60.04505645182834,-63.97179803515229,0.13322707468226322
tb_lite_results_shiftn0p15.json,gp435_b0_rot270,-28.739972327064,-28.835088100065,-23.662171842348,-5.068020545683,-6.13699976265922,-59.686003600085584,-63.8230033627448,0.10363948150036616
tb_lite_results_shiftn0p15.json,gp480_b0_rot270,-28.739875285365,-28.836057539513,-23.662171842687,-5.068020545683,-6.076105010435888,-60.35523011815801,-64.4313351285939,0.28935803460033005
tb_lite_results_shiftn0p1.json,gp485_b0_rot0,-28.739623908662,-28.836027985393,-23.662171842687,-5.068020545683,-5.918363866914235,-60.494425785391925,-64.41278965230616,0.2804410705933924
---,---,---,---,---,---,---,---,---,-64.2556736056586
