# Atoms array:
     x           y            z                   Z     indx
   -5.276342    -6.512640     2.951134            6      0
   -5.098087    -5.245192     3.523864            6      1
   -2.935989    -6.290081    -0.079655            6      2
   -4.689169    -7.804517     1.323737            1      3
   -4.232499    -4.319570     2.942803            6      4
   -5.641373    -4.976441     4.435620            1      5
   -3.480913    -4.594110     1.747245            6      6
   -4.099138    -3.331991     3.397283            1      7
   -3.684350    -5.913053     1.174988            6      8
   -2.682037    -3.720536     1.225881            8      9
   -4.560248    -6.816899     1.782625            6     10
   -5.951816    -7.244154     3.398967            1     11
   -2.290959    -5.455645    -0.386675            1     12
   -2.300132    -7.178690     0.067974            1     13
   -3.616379    -6.522717    -0.915701            1     14

# Gridpoints array:
     x           y            z                   Z     indx
   -3.236342    -6.512640     2.951134            6      0
   -7.316342    -6.512640     2.951134            6      0
   -5.276342    -8.552640     2.951134            6      0
   -5.276342    -6.512640     4.991134            6      0
   -4.098547    -7.690435     4.128928            6      0
   -6.454136    -7.690435     4.128928            6      0
   -6.454136    -5.334846     1.773339            6      0
   -6.454136    -7.690435     1.773339            6      0
   -4.898706    -6.135004     4.919987            6      0
   -5.653978    -6.135004     4.919987            6      0
   -4.898706    -6.890276     4.919987            6      0
   -5.653978    -6.890276     4.919987            6      0
   -4.898706    -8.481493     3.328770            6      0
   -5.653978    -8.481493     3.328770            6      0
   -4.898706    -8.481493     2.573498            6      0
   -5.653978    -8.481493     2.573498            6      0
   -3.307489    -6.135004     3.328770            6      0
   -7.245195    -6.135004     3.328770            6      0
   -3.307489    -6.890276     3.328770            6      0
   -7.245195    -6.890276     3.328770            6      0
   -7.245195    -6.135004     2.573498            6      0
   -7.245195    -6.890276     2.573498            6      0
   -6.684801    -5.104181     3.391687            6      0
   -3.867883    -7.921099     3.391687            6      0
   -6.684801    -7.921099     3.391687            6      0
   -6.684801    -5.104181     2.510581            6      0
   -6.684801    -7.921099     2.510581            6      0
   -3.867883    -6.072087     4.359593            6      0
   -6.684801    -6.072087     4.359593            6      0
   -3.867883    -6.953193     4.359593            6      0
   -6.684801    -6.953193     4.359593            6      0
   -6.684801    -6.072087     1.542675            6      0
   -6.684801    -6.953193     1.542675            6      0
   -4.835789    -7.921099     4.359593            6      0
   -5.716895    -7.921099     4.359593            6      0
   -5.716895    -5.104181     1.542675            6      0
   -5.716895    -7.921099     1.542675            6      0
   -4.469135    -7.319847     4.641824            6      0
   -6.083548    -7.319847     4.641824            6      0
   -6.083548    -5.705434     1.260443            6      0
   -6.083548    -7.319847     1.260443            6      0
   -4.469135    -8.203331     3.758340            6      0
   -6.083548    -8.203331     3.758340            6      0
   -6.083548    -4.821949     2.143927            6      0
   -6.083548    -8.203331     2.143927            6      0
   -6.967033    -5.705434     3.758340            6      0
   -3.585651    -7.319847     3.758340            6      0
   -6.967033    -7.319847     3.758340            6      0
   -6.967033    -5.705434     2.143927            6      0
   -6.967033    -7.319847     2.143927            6      0
   -4.300469    -8.304084     2.951134            6      0
   -6.252215    -8.304084     2.951134            6      0
   -7.067786    -5.536767     2.951134            6      0
   -3.484898    -7.488513     2.951134            6      0
   -7.067786    -7.488513     2.951134            6      0
   -4.300469    -6.512640     4.742578            6      0
   -6.252215    -6.512640     4.742578            6      0
   -6.252215    -6.512640     1.159689            6      0
   -3.484898    -6.512640     3.927006            6      0
   -7.067786    -6.512640     3.927006            6      0
   -7.067786    -6.512640     1.975261            6      0
   -5.276342    -7.488513     4.742578            6      0
   -5.276342    -8.304084     3.927006            6      0
   -5.276342    -8.304084     1.975261            6      0
   -7.138087    -5.245192     3.523864            6      1
   -5.098087    -5.245192     5.563864            6      1
   -3.920292    -4.067398     4.701659            6      1
   -6.275881    -4.067398     4.701659            6      1
   -3.920292    -6.422987     4.701659            6      1
   -6.275881    -6.422987     4.701659            6      1
   -6.275881    -4.067398     2.346070            6      1
   -4.720451    -4.867556     5.492717            6      1
   -5.475723    -4.867556     5.492717            6      1
   -4.720451    -5.622828     5.492717            6      1
   -5.475723    -5.622828     5.492717            6      1
   -5.475723    -4.867556     1.555011            6      1
   -5.475723    -3.276339     3.901500            6      1
   -5.475723    -3.276339     3.146228            6      1
   -3.129234    -4.867556     3.901500            6      1
   -7.066940    -4.867556     3.901500            6      1
   -3.129234    -5.622828     3.901500            6      1
   -7.066940    -5.622828     3.901500            6      1
   -7.066940    -4.867556     3.146228            6      1
   -3.129234    -5.622828     3.146228            6      1
   -7.066940    -5.622828     3.146228            6      1
   -6.506546    -3.836733     3.964417            6      1
   -3.689628    -6.653651     3.964417            6      1
   -6.506546    -3.836733     3.083311            6      1
   -3.689628    -4.804639     4.932323            6      1
   -6.506546    -4.804639     4.932323            6      1
   -3.689628    -5.685745     4.932323            6      1
   -6.506546    -5.685745     4.932323            6      1
   -6.506546    -4.804639     2.115405            6      1
   -6.506546    -5.685745     2.115405            6      1
   -4.657534    -3.836733     4.932323            6      1
   -5.538640    -3.836733     4.932323            6      1
   -4.657534    -6.653651     4.932323            6      1
   -5.538640    -6.653651     4.932323            6      1
   -5.538640    -3.836733     2.115405            6      1
   -4.290880    -4.437986     5.214555            6      1
