# Atoms array:
     x           y            z                   Z     indx
   -5.241764    -6.385494     2.983266            6      0
   -5.078377    -5.123078     3.577593            6      1
   -5.915287    -7.125613     3.422015            1      2
   -4.678678    -8.040129     1.149124            6      3
   -4.223818    -4.169233     3.031247            6      4
   -5.635006    -4.884655     4.489942            1      5
   -3.464391    -4.424753     1.832938            6      6
   -4.109164    -3.190938     3.509474            1      7
   -3.666201    -5.729827     1.261840            6      8
   -2.664889    -3.550358     1.314884            8      9
   -4.524704    -6.688650     1.810739            6     10
   -5.388869    -8.674949     1.697803            1     11
   -5.042947    -7.943931     0.113831            1     12
   -3.717538    -8.576151     1.097945            1     13
   -3.107160    -5.967758     0.348780            1     14

# Gridpoints array:
     x           y            z                   Z     indx
   -3.201764    -6.385494     2.983266            6      0
   -7.281764    -6.385494     2.983266            6      0
   -5.241764    -8.425494     2.983266            6      0
   -5.241764    -6.385494     5.023266            6      0
   -4.063970    -7.563289     4.161060            6      0
   -6.419559    -7.563289     4.161060            6      0
   -6.419559    -5.207700     1.805471            6      0
   -6.419559    -7.563289     1.805471            6      0
   -4.864128    -6.007858     4.952119            6      0
   -5.619400    -6.007858     4.952119            6      0
   -4.864128    -6.763130     4.952119            6      0
   -5.619400    -6.763130     4.952119            6      0
   -4.864128    -8.354347     3.360902            6      0
   -5.619400    -8.354347     3.360902            6      0
   -5.619400    -8.354347     2.605630            6      0
   -3.272911    -6.007858     3.360902            6      0
   -7.210617    -6.007858     3.360902            6      0
   -3.272911    -6.763130     3.360902            6      0
   -7.210617    -6.763130     3.360902            6      0
   -7.210617    -6.007858     2.605630            6      0
   -7.210617    -6.763130     2.605630            6      0
   -6.650223    -4.977035     3.423819            6      0
   -3.833305    -7.793953     3.423819            6      0
   -6.650223    -7.793953     3.423819            6      0
   -6.650223    -4.977035     2.542713            6      0
   -6.650223    -7.793953     2.542713            6      0
   -3.833305    -5.944941     4.391725            6      0
   -6.650223    -5.944941     4.391725            6      0
   -3.833305    -6.826047     4.391725            6      0
   -6.650223    -6.826047     4.391725            6      0
   -6.650223    -5.944941     1.574807            6      0
   -6.650223    -6.826047     1.574807            6      0
   -4.801211    -7.793953     4.391725            6      0
   -5.682317    -7.793953     4.391725            6      0
   -5.682317    -4.977035     1.574807            6      0
   -4.434558    -7.192701     4.673957            6      0
   -6.048971    -7.192701     4.673957            6      0
   -6.048971    -5.578288     1.292575            6      0
   -4.434558    -8.076185     3.790472            6      0
   -6.048971    -8.076185     3.790472            6      0
   -6.048971    -4.694804     2.176059            6      0
   -6.048971    -8.076185     2.176059            6      0
